Résultat d exploitation,Capitaux propres,Rentabilité économique,Rentabilité Financière,Endettement sur capitaux propres,Liquidité relative,Liquidité immédiate,Dettes fiscales et sociales annee N,Endettement sur actifs,Variation du chiffre d'affaire,mod_date_annee_cloture_exo,Total Actif Circulant,Total Immobilisation,Actif net d exploitation,Ventes annee N,Ventes annee N-1,Marge commerciale,Dotations nettes,Marge sur EBE,Marge sur REX,Marge sur RCAI,Marge sur Résultat Net,Salaires annee N,Masse salariale nette,Charges sociales annee N,Masse salariale brute,Masse salariale nette sur Ch.Ex,Masse salariale brute sur Ch.Ex,Rotation de l actif,Rendement net de l actif,Etat de l outil,Immobilisation brute,Poids du BFR _ CA,Rotation des stocks,Delai recouvre client,Delai règlement fournisseurs,Emprunts,Disponibilités et ECA,Resultat net,id
8324.0,1160498.0,0.205968228831593,0.0,-0.9005211555728662,0.4761673637335217,0.1379235468807128,52528.0,-0.6403364132027529,1.83,2019.0,30471.0,9943.0,40414.0,1190.0,420.0,1.0,-400.0,0.0744354415819476,0.0757886902244701,0.0742730517448449,0.0742730517448449,231276.0,0.7824348326200585,75254.0,1.037028265981021,0.2413214829970324,0.3143702439822705,0.2635967442901566,0.0513894323521505,0.1432891676227479,1747585.0,-0.0057513067307204,7.283381527470659,66.3331021533569,51.9720475300153,1041.0,1046094.0,0.0,19514
55112.0,136565.0,0.4007271140841998,0.797437117855966,16.24977849375755,1.681709787011629,1.417957010322749,30199.0,0.0462610122313331,-0.1,2020.0,130721.0,6809.0,137530.0,7655913.0,8542301.0,1.0,329296.0,0.0626753137954443,-0.2544143207237396,9.44165162085518,9.44165162085518,128268.0,0.1235133534586107,61869.0,0.1830889893547874,0.2729024280360035,0.3398004275183804,0.0296436730563148,-0.0056701372770077,0.576374873149954,1323413.0,9.24959773518409,1.262124854402617,3.584995594586397,50.7527828496098,2194352.0,50201.0,108902.0,20668
-9049.0,312197.0,-0.4311716777052461,0.0,0.6843979922933277,1.356423181388402,0.3146759652387577,84624.0,0.2031998334143125,0.4,2017.0,16681.0,4306.0,20987.0,4202510.0,2991913.0,0.9764472633035208,-315.0,-0.1951856939654332,-0.1944184641764579,-0.1960162506576255,-0.1960162506576255,137225.0,0.3342320882289901,54862.0,0.4678567253171216,0.2647991808627041,0.3567162231346055,1.143617969516,-0.0874333506391138,0.3407307440068003,1503454.0,-0.0818865571598371,3.909160059911701,0.0,61.15075067683977,442943.0,229276.0,0.0,20713
-364340.0,101012.0,-0.1106046797977216,0.0719320476775036,0.0950877123510078,1.613468683920431,0.6532769945102773,457104.0,-0.6365851960169905,0.03,2017.0,3069707.0,224367.0,3294074.0,338987.0,327912.0,0.2239648529153705,-12402.0,0.0360664872574446,0.0366119276493243,0.0429445688835096,0.0429445688835096,529404.0,0.0232832063556427,200107.0,0.0320839191840472,0.0,0.0,1.820122425412499,0.0926169239371403,1.0,11867.0,0.0222769871389184,0.0,75.33603891177562,12.67497009939374,24839.0,15234.0,7266.0,20768
-4724.0,494221.0,-0.0044328670252497,0.332086252911147,1.023455093976177,1.448873474505772,0.4257750561395769,176780.0,-0.0027181543507317,-0.27,2018.0,592753.0,472923.0,1065676.0,6721.0,9261.0,0.9987592532452751,-51898.0,-0.1351090661316806,-0.1036059961332892,-0.1034797361895598,-0.1034797361895598,534609.0,0.3245177993134615,139717.0,0.4093286673809256,0.0819903028109009,0.1163066513171605,2.064461676888336,-0.0240371151933707,0.5864967323598489,1880256.0,0.0160228724744217,0.0,70.56636386537534,33.69310958437924,583065.0,77252.0,164124.0,22563
-237242.0,390939.0,-0.0194624411441265,0.0798794696870867,0.7579929349591624,4.981135253495031,4.981135253495031,93536.0,0.129290527150218,-0.12,2020.0,6765057.0,5424678.0,12189735.0,808350.0,917532.0,1.0,16335.0,0.0048832526113421,-0.0883035831436509,0.2456344520317411,0.2456344520317411,119357.0,0.6808999788924829,34905.0,0.8800237316949336,0.1213107402754559,0.1213107402754559,0.0291348692493524,0.0424798523081171,0.026943265621901,1320998.0,8.32493596435682,0.0,11.3273205433189,40.2252632016114,296677.0,348.0,31228.0,22825
-33974.0,1099622.0,-0.0140522506805046,0.0182608205365116,-0.3313247643281055,0.1746401685476278,0.0,12578264.0,-0.0668063724535504,0.0,2017.0,1535743.0,881948.0,2417691.0,1677960.0,1680368.0,0.987621957753153,1958325.0,0.0328919673163433,0.0288824541445297,0.0320097751186891,0.0320097751186891,20152846.0,0.0412613337860314,8251468.0,0.0581555518717925,0.3968297681907011,0.5487212621611173,1.851179096992876,0.1038829952745271,0.0619583256500092,184382.0,0.0042642613197919,5.061224489795919,15.13100670838086,179.2443682301562,301245.0,696314.0,20080.0,23297
58669.0,113603.0,0.3203855395369157,0.0,2.561578479441564,2.103001064421183,2.088038836290298,76368.0,0.5204623656788657,0.13,2018.0,155383.0,27737.0,183120.0,569911.0,506186.0,0.105034603920696,5531.0,0.0371158918447853,0.0345520032262999,0.0344032040495626,0.0344032040495626,194480.0,0.090150977856272,39322.0,0.1083786452321684,0.5657228404915942,0.8259866637132316,2.783635253934603,-0.3439690110556643,0.9558697388994272,408042.0,0.162144284211063,0.0,0.0,61.08386000679578,257640.0,3765.0,0.0,24635
7070.0,3324033.0,0.0075163030420296,0.0,-0.7354271151941031,0.6401740086461395,0.3938540471940766,209.0,-0.2036133115537484,-0.06,2018.0,749843.0,190779.0,940622.0,540000.0,576000.0,0.0667259280329967,-18418.0,0.5590598776845399,0.69003697909259,0.6025316455696202,0.6025316455696202,0.0,0.0,0.0,0.0,0.0,0.0,0.0791274040111775,-0.0089169255718003,0.4080994546278679,1039107.0,0.2875053335229697,145.0291734077449,3.260133693642441,0.0,121849.0,2566433.0,0.0,24946
-9068.0,1966871.0,-0.0007885051462395,0.0,-0.1599891401113748,0.4241763732754887,0.2093043347300265,85028.0,0.0585407223295343,-0.28,2020.0,1500242.0,10000000.0,11500242.0,70859.0,97743.0,0.4783602650047884,6841.0,0.030210581609754,0.0240991409499578,0.0182172924915309,0.0182172924915309,146022.0,0.1304494647017624,55447.0,0.1799833121310444,0.3946365559580047,0.5486288429075523,2.187990617670055,0.0295724433085681,0.6485344855863996,1341372.0,0.2124353211074741,0.0,26.53203213218793,29.80915946253299,597950.0,912628.0,0.0,24981
-18447.0,227901.0,-0.1560699510139851,-0.011061820702849,-0.3595859605705986,1.275540705389164,1.078458274757503,107902.0,0.3292180312787488,-0.17,2016.0,91614.0,26583.0,118197.0,611819.0,738735.0,0.9320205939493852,-5506.0,0.0586373779815809,0.0636688957892793,0.0645525641002209,0.0645525641002209,457770.0,0.4183214505684902,47850.0,0.462047953855517,0.2995419312087776,0.2971475682672748,1.854994389088727,0.0215046200645314,0.7185688678172706,941129.0,0.0131499348443117,2.027939963020084,0.1384215691829129,114.6897049595168,21605.0,103555.0,-2521.0,25901
14163.0,86321.0,0.0213539067411884,-0.035611264929739,0.0487482767808528,0.8926488940528445,0.4269515448833806,2288.0,-0.2947236111286036,-0.54,2016.0,593202.0,70049.0,663251.0,55258.0,119126.0,1.0,2389.0,0.0591783559981439,-0.0260913017096762,-0.0260556090944783,-0.0260556090944783,0.0,0.0,2541.0,0.0906949352179034,0.4574776193964209,0.5809563359864168,1.200642811227769,0.0121657895506518,0.0,76225.0,-0.0082093014955205,0.0,74.05004104650749,18.59140428044727,43207.0,38999.0,-3074.0,29844
115049.0,967328.0,0.6091212799864462,0.0,-0.0435384895299216,1.061822942602131,0.2801849447145958,11626.0,0.1619454161408897,-0.06,2015.0,165533.0,23344.0,188877.0,47657.0,50725.0,0.5283521419681431,-10944.0,0.252273995705388,0.2670632448509926,0.2885065750266555,0.2885065750266555,50741.0,0.0685691969021496,17444.0,0.0921422654416166,0.0,0.0,0.5138050962728844,0.0003951307287206,0.2678885068547151,1826480.0,0.2403388121843737,12.41117850953206,118.5973659352673,30.08711022941147,235330.0,277446.0,0.0,30318
-279066.0,383106.0,-0.0447512969595077,0.5206391964625978,0.9382155330378538,1.229488692245851,0.1998776554176061,53812.0,-0.2221152140304635,-0.13,0.0,1372115.0,4863816.0,6235931.0,601785.0,688223.0,0.3794804637260791,18895.0,0.0481335873112076,0.0396127919708358,0.0373575658529634,0.0373575658529634,369917.0,0.1668159327824466,79158.0,0.2025126312504622,0.3279663673705618,0.3279663673705618,4.461659181998165,-0.2398091749371725,1.0,1838.0,-0.0059480968795715,0.0,20.18637069585969,331.1413802738195,366255.0,6819.0,199460.0,30755
316585.0,275241.0,0.925419249983192,0.1502174458020425,-0.5637314208275657,0.4784349322615512,0.025141596778548,978002.0,-0.4032543622250845,0.14,2015.0,339692.0,2407.0,342099.0,2050164.0,1799775.0,0.2426310880908887,697207.0,0.0221699303702778,-0.0006974615711465,0.0272266497557244,0.0272266497557244,2230756.0,0.0731656047309968,1043653.0,0.1073959297303777,0.3475312566221657,0.581267217630854,0.5947711403393249,0.1028109791028929,0.5320731695929731,321281.0,0.3532542002257525,16.12581244196843,91.20370928857116,210.5356091818717,12462.0,167624.0,41346.0,32032
-5827.0,1494376.0,-0.0326724456954459,0.0,-0.372911502861395,1.220766995120467,0.3834687845565051,136352.0,-0.0242562755412912,0.01,2017.0,130642.0,47704.0,178346.0,390513.0,387242.0,0.7539537678998713,0.0,-0.3047524088685112,-0.3047524088685112,-0.3081319834467717,-0.3081319834467717,364355.0,0.3123705975297041,119844.0,0.4151158374477782,0.0668155807264186,0.07956547024341,1.94576015026682,-0.0151767411011067,0.3945051236423881,130376.0,-0.475283753093871,2.027939963020084,0.0206529557560362,114.3042110531208,63953.0,621223.0,0.0,37138
184612.0,2381655.0,0.1396024839460017,0.0,0.0682126504468531,0.8848737839726248,0.7531218087679381,1148673.0,0.0295844751412113,0.01,2019.0,1012296.0,310116.0,1322412.0,2873367.0,2832826.0,1.001359193375449,124089.0,0.0281309231061591,0.0053911433075806,0.0031068847899902,0.0031068847899902,3309700.0,0.6065150754648279,581329.0,0.7130458191288738,0.2733575360671014,0.3991731958201493,1.825753674902262,-0.0371714331913576,0.9938569583844186,858044.0,0.021633476656124,2.027939963020084,82.27680650213775,110.0846392266511,1071177.0,908718.0,0.0,37201
84243.0,-32396.0,0.0191559494340964,0.0580009877762686,-0.971724904309174,1.114843230075717,0.8295307575434147,257880.0,0.1559158098209809,-0.05,2016.0,546185.0,3851561.0,4397746.0,5030773.0,5310303.0,1.0,460.0,-0.0217700470408051,-0.0223354708812868,0.1055363598258986,0.1055363598258986,414938.0,0.5100344293951563,187228.0,0.7401717659292802,0.0,0.0,0.938094128933762,-0.8782347692058083,0.1436260769376279,639661.0,-0.0959536549119967,2.027939963020084,79.15872922221034,47.66435562805873,31651.0,171.0,-1879.0,38059
-6280.0,78652.0,-0.0221677050424469,0.0005212836291511,-1.497113868687382,0.0047127574343748,0.0047127574343748,292285.0,0.0677259529580991,0.04,2018.0,227179.0,56116.0,283295.0,93366998.0,89954459.0,1.0,57652.0,0.1700297255803318,0.0844283690723302,0.1609932679429958,0.1609932679429958,236109.0,0.3505732790492565,118793.0,0.5269564391071041,0.0,0.0,0.1066762166621973,0.0233553195406385,0.6059070598748882,223800.0,0.090697170279171,2.027939963020084,116.8368092366079,49.60907608607913,2590.0,120341.0,41.0,39248
25385.0,205111.0,0.0066838196535103,0.0,-1.61976685794521,1.17458695354724,0.0037755695423137,30276.0,-0.1318464490985928,0.34,0.0,1467897.0,2330081.0,3797978.0,266332.0,199002.0,0.9983628035114112,7253.0,0.0325630878564653,0.0186094026252859,0.0186094026252859,0.0186094026252859,284360.0,0.5470660323091396,86752.0,0.7139638816370426,0.0805810924092064,0.1322432198349177,3.453347772359452,0.0084458686481292,0.2835150063581778,1322706.0,0.1540176724875959,2.027939963020084,72.76672739620348,315.8653846153846,18913.0,351145.0,0.0,40856
6661.0,2073361.0,0.133132132792357,-0.1861682553110625,15.82181202405177,0.0047630260735539,0.0047630260735539,168168.0,0.001022537530371,-0.58,0.0,40683.0,9350.0,50033.0,15000.0,35811.0,1.0,18132.0,0.0807355794741102,0.0666901634836225,0.1133625881614773,0.1133625881614773,633919.0,0.4910465508092846,119950.0,0.5839622604970739,0.1108601070950468,0.4194695448460508,0.6380534293231109,0.0029088764739664,0.5011620549269935,502558.0,0.0575697836098082,2.027939963020084,70.1008207102494,59.04917187856201,32033602.0,182449.0,-385994.0,41825
11409.0,9782183.0,0.0139613770722102,0.0657338960025589,-0.062317787348693,0.0,0.0,110164.0,0.6467149340825589,0.38,2017.0,108708.0,708475.0,817183.0,205908.0,149578.0,0.7591502257406147,12636.0,-0.1152054637180495,-0.1263696844932542,-0.1263696844932542,-0.1263696844932542,329761.0,0.2913520581712801,93634.0,0.374080029686437,0.2090808634283136,0.3148048223516715,1.819796962476325,0.0332127986856622,0.6624536473794346,513725.0,0.0579238931641677,2.027939963020084,100.5200383449812,110.8713056690744,935708.0,1545312.0,643021.0,43440
5867.0,506661.0,0.1986322239902495,0.3866569560317451,-0.1566728048932126,0.0807058523248034,0.0520339854823053,417839.0,0.7985131233453642,-0.08,0.0,29098.0,439.0,29537.0,90000.0,97500.0,0.926719809815799,-58941.0,0.0176626147611633,0.0294334974385683,0.0301362635290959,0.0301362635290959,824176.0,0.1645930507038045,443313.0,0.2531254019087119,0.1481155212609722,0.1647246712583064,1.706688571077997,0.0161362044156944,0.8471727770933345,117695.0,0.3219809016974227,2.027939963020084,124.4159871996319,1234.751409533572,4788.0,84168.0,195904.0,44839
-1188690.0,93840.0,-0.0250504954969421,0.0013640238704177,-0.2665174765558397,0.2082998596594003,0.1923144918613353,120273.0,-0.2545395624708182,0.45,2018.0,32926034.0,14525722.0,47451756.0,198101.0,136673.0,0.977812865497076,-13867.0,-0.2684502923976608,-0.2279035087719298,-0.2290701754385964,-0.2290701754385964,301178.0,0.8806374269005848,139472.0,1.288450292397661,0.4485842452641504,0.6968770536301038,0.0713878827209804,0.0992858472703768,1.0,755545.0,0.1447894736842105,2.027939963020084,36.5,27.28995061644796,73672.0,98682.0,128.0,45810
1269.0,18719.0,0.0084754252739986,-0.2265078262727709,0.6288797478497783,1.527518740657218,1.285206909343333,19070.0,0.421690738628957,-0.26,2020.0,149727.0,0.0,149727.0,4236346.0,5711291.0,1.0,2880.0,0.1164311216899732,0.0950089259149062,0.4014876524843797,0.4014876524843797,74500.0,0.5541505504314193,26561.0,0.7517182386194585,0.3031427909641712,0.3326628387521486,0.3151053202734788,0.1885362387494078,0.9994129853109812,805772.0,-0.07821332936626,2.027939963020084,1.22444956858078,72.0243710691824,11984.0,212.0,-4240.0,47040
-15819.0,2121.0,-0.0293901802352477,-22.22347949080622,444.8109382366808,1.460758753726545,1.460758753726545,19406.0,0.2964561883328325,0.0,2017.0,83666.0,454575.0,538241.0,15903.0,15885.0,1.0,-2333.0,0.633387036984231,0.641702785936297,-0.0127142205366563,-0.0127142205366563,37262.0,0.1328167327269098,13948.0,0.1825330063588924,0.0,0.4756805929561701,0.32030432975755,0.0081670856642486,0.5000240369757364,436827.0,1.437102569220679,2.027939963020084,71.41225156120791,80.79438863972429,1350431.0,406987.0,-47136.0,48640
34449.0,178764.0,0.3205512338556593,0.2027757266563737,-0.2258340605491038,1.78165376460308,0.902849637783103,2400.0,0.4920846670879573,0.01,2017.0,80041.0,27427.0,107468.0,732311.5,729236.5,1.0,0.0,0.403,0.403,11.92433333333333,11.92433333333333,0.0,0.0,0.0,0.0,0.1164234367200754,0.1716234270330341,0.0071696151709057,-0.1127808208595592,0.6317135549872123,1564.0,2.218333333333333,2.027939963020084,876.0,295.3538996515268,100522.0,140893.0,36249.0,51565
280032.0,453228.0,0.0549847287550032,-0.1542203923852895,-0.5838496297669165,1.98982313192297,1.98573275086307,3547.0,-0.8940542406180723,0.01,2019.0,348038.0,4744867.0,5092905.0,732311.5,729236.5,1.0,0.0,0.205225,0.205225,0.1564,0.1564,28281.0,0.707025,0.0,0.707025,0.2781266908866043,0.3204278426219371,0.4506991470518642,-0.0092740694979559,0.394520500023322,171512.0,-0.12775,2.027939963020084,0.0,1.574973031283711,38583.0,303200.0,-69897.0,53577
76838.0,-6194.0,0.10718166537638,0.1046173716499838,-1.78543752018082,0.0016101313344621,0.0016101313344621,12034.0,0.0,0.01,2018.0,449978.0,266917.0,716895.0,732311.5,729236.5,1.0,188.0,-0.0972359391222872,-0.0978310415558763,-2.118377902707083,-2.118377902707083,20118.0,0.0636822912709868,7802.0,0.0883790422649345,0.0,0.0,0.0284122014032881,0.223629190500581,0.6234222758422184,163289.0,-0.1299000987616804,2.027939963020084,43.67933158601129,582.4987146529563,11059.0,0.0,-648.0,60145
48832.0,-1054157.0,0.4735270160195493,0.1123722557455862,-0.5834282749154064,0.8722794727358527,0.0045836502638756,10272.0,-0.0011955917459694,0.01,2016.0,28133.0,74991.0,103124.0,732311.5,729236.5,0.5085602524613088,-739.0,0.0986129745460042,0.1055953438273587,0.1050662332999489,0.1050662332999489,18020.0,0.1702602089986583,11050.0,0.274665054139345,0.4836670179135932,0.5950474183350896,1.319215236575759,0.0467704964287629,0.531577496300193,0.0,-0.0396643927511857,2.027939963020084,145.2406035639373,276.9819362531825,665920.0,50895.0,-118458.0,60285
3855503.0,1539481.0,0.08858276463572,0.1245731516010915,1.726525367964918,0.0296068751978719,0.003050271968431,505.0,-0.0151288612577047,0.01,2020.0,22068447.0,21455855.0,43524302.0,732311.5,729236.5,1.0,-6226.0,0.2584126069856812,0.3144456544238748,3.917498402527157,3.917498402527157,0.0,0.0,0.0,0.0,0.0,0.0,0.0197699516591382,-0.8858741778060684,0.6830538036537454,1169047.0,0.5604204728519615,2.027939963020084,2.332310350724037,27.3795240456123,2903246.0,245293.0,191778.0,62177
324016.0,3265855.0,0.4178269172988565,0.0020435689888252,0.0794462705784549,0.2956004018298617,0.0861144588226259,70745.0,-0.4629560196952826,0.01,2020.0,656070.0,119409.0,775479.0,732311.5,729236.5,0.8533620697151703,4530.0,0.035860460012914,0.0224649422352009,0.0229253085393719,0.0229253085393719,152598.5,0.2246114870083727,45956.0,0.3020906299662105,0.0,0.0,1.3193472905790489,-0.1019721056360021,1.0,4231959.0,0.0164185001456672,2.027939963020084,48.03787178498599,68.6028018705472,161112.0,107464.0,6674.0,63907
6785.0,-1666534.0,0.1965185657185889,0.1206642048707077,-1.225769771273793,4.663594470046083,3.952198703428884,70745.0,-0.0022421992179409,0.01,2020.0,23848.0,10678.0,34526.0,732311.5,729236.5,0.8533620697151703,4530.0,0.035860460012914,0.0224649422352009,0.0229253085393719,0.0229253085393719,152598.5,0.2246114870083727,45956.0,0.3020906299662105,0.6539990261468254,0.8722327282609926,1.3193472905790489,0.3157722999214754,0.2445759368836292,84669.0,0.0164185001456672,2.027939963020084,48.03787178498599,170.7416308570776,2086168.0,64553.0,-201091.0,63952
177588.0,1059042.0,0.0078775640908204,0.198734327817027,0.0158605607709609,0.2651903113006105,0.2415328810256856,70745.0,-0.2561670420999999,0.01,2018.0,1280982.0,21262535.0,22543517.0,732311.5,729236.5,0.8533620697151703,4530.0,0.035860460012914,0.0224649422352009,0.0229253085393719,0.0229253085393719,152598.5,0.2246114870083727,45956.0,0.3020906299662105,0.7319725718000667,0.9665890449729444,1.3193472905790489,-0.0213915728658232,0.9488007697065494,14551.0,0.0164185001456672,2.027939963020084,48.03787178498599,20.65238508686719,251579.0,274348.0,210468.0,64370
10615218.0,399414.0,0.0900023248356717,0.1586449148001822,0.5529951378769898,0.8106660610862654,0.8106660610862654,70745.0,-0.9351011985532126,0.01,0.0,115175983.0,2767837.0,117943820.0,732311.5,729236.5,0.8533620697151703,4530.0,0.035860460012914,0.0224649422352009,0.0229253085393719,0.0229253085393719,152598.5,0.2246114870083727,45956.0,0.3020906299662105,0.6553893106007332,0.783057282705676,1.3193472905790489,-0.0471123527418013,1.0,1461160.0,0.0164185001456672,2.027939963020084,48.03787178498599,16.88251618871415,571796.0,350922.0,63365.0,68447
-720.0,35943.0,-0.2307692307692307,0.3516400968199649,2.564477088723813,0.5355475996360758,0.5125620817726734,70745.0,-0.4153330605958512,0.01,0.0,2400.0,720.0,3120.0,732311.5,729236.5,0.8533620697151703,4530.0,0.035860460012914,0.0224649422352009,0.0229253085393719,0.0229253085393719,152598.5,0.2246114870083727,45956.0,0.3020906299662105,0.0,0.014362806143628,1.3193472905790489,0.023994631217431152,0.819666077789684,138116.0,0.0164185001456672,2.027939963020084,48.03787178498599,133.025443713541,98296.0,6121.0,12639.0,69432
6476.5,-2966911.0,0.0145358768362702,0.1798995655751049,-0.7641098772426945,0.5624432533340876,0.0521828904382751,70745.0,0.0684778801781381,0.01,2017.0,348973.0,137348.5,651633.0,732311.5,729236.5,0.8533620697151703,4530.0,0.035860460012914,0.0224649422352009,0.0229253085393719,0.0229253085393719,152598.5,0.2246114870083727,45956.0,0.3020906299662105,0.1954973281326789,0.2645176114777743,1.3193472905790489,0.023994631217431152,0.7669070341401819,1533208.0,0.0164185001456672,2.027939963020084,48.03787178498599,69.07585070244127,2293261.0,26215.0,-533746.0,70025
6476.5,330459.0,0.0145358768362702,0.0625342326884727,0.6902338868059276,0.2527517349822068,0.2440236217679675,70745.0,0.2681824359746034,0.01,2017.0,348973.0,137348.5,651633.0,732311.5,729236.5,0.8533620697151703,4530.0,0.035860460012914,0.0224649422352009,0.0229253085393719,0.0229253085393719,152598.5,0.2246114870083727,45956.0,0.3020906299662105,0.1954973281326789,0.2645176114777743,1.3193472905790489,0.023994631217431152,0.531577496300193,0.0,0.0164185001456672,2.027939963020084,48.03787178498599,69.07585070244127,347022.0,118928.0,20665.0,72221
